event_ticker,ticker,title,game_date,visitor_team,home_team,status,result,volume_fp,open_interest_fp,settlement_value_dollars,occurrence_datetime,kalshi_home_prob,pregame_yes_bid,pregame_yes_ask,cutoff_ts,end_period_ts,kalshi_home_win,start_et,visitor_pts,home_pts,home_win,home_margin
KXNBAGAME-25NOV02UTACHA,KXNBAGAME-25NOV02UTACHA-CHA,Utah vs Charlotte Winner?,2025-11-02,Utah Jazz,Charlotte Hornets,finalized,yes,792051.0,0.0,1.0,,0.475,0.47,0.48,1762123500.0,1762123500.0,1,6:00p,103,126,1,23
KXNBAGAME-25NOV02MEMTOR,KXNBAGAME-25NOV02MEMTOR-TOR,Memphis vs Toronto Winner?,2025-11-02,Memphis Grizzlies,Toronto Raptors,finalized,yes,653340.0,0.0,1.0,,0.615,0.61,0.62,1762123500.0,1762123500.0,1,6:00p,104,117,1,13
KXNBAGAME-25NOV03DETMEM,KXNBAGAME-25NOV03DETMEM-MEM,Detroit vs Memphis Winner?,2025-11-03,Detroit Pistons,Memphis Grizzlies,finalized,no,819146.0,0.0,0.0,,0.375,0.37,0.38,1762217100.0,1762217100.0,0,8:00p,114,106,0,-8
KXNBAGAME-25NOV03MINBKN,KXNBAGAME-25NOV03MINBKN-BKN,Minnesota vs Brooklyn Winner?,2025-11-03,Minnesota Timberwolves,Brooklyn Nets,finalized,no,1715040.0,0.0,0.0,,0.215,0.21,0.22,1762213500.0,1762213500.0,0,7:00p,125,109,0,-16
KXNBAGAME-25NOV03MILIND,KXNBAGAME-25NOV03MILIND-IND,Milwaukee vs Indiana Winner?,2025-11-03,Milwaukee Bucks,Indiana Pacers,finalized,no,1767826.0,0.0,0.0,,0.325,0.32,0.33,1762213500.0,1762213500.0,0,7:00p,117,115,0,-2
KXNBAGAME-25NOV03UTABOS,KXNBAGAME-25NOV03UTABOS-BOS,Utah vs Boston Winner?,2025-11-03,Utah Jazz,Boston Celtics,finalized,no,2367282.0,0.0,0.0,,0.815,0.81,0.82,1762215300.0,1762215300.0,0,7:30p,105,103,0,-2
KXNBAGAME-25NOV03SACDEN,KXNBAGAME-25NOV03SACDEN-DEN,Sacramento vs Denver Winner?,2025-11-03,Sacramento Kings,Denver Nuggets,finalized,yes,904369.0,0.0,1.0,,0.825,0.82,0.83,1762220700.0,1762220700.0,1,9:00p,124,130,1,6
KXNBAGAME-25NOV03MIALAC,KXNBAGAME-25NOV03MIALAC-LAC,Miami vs LA Winner?,2025-11-03,Miami Heat,Los Angeles Clippers,finalized,no,4132870.0,0.0,0.0,,0.725,0.72,0.73,1762226100.0,1762226100.0,0,10:30p,120,119,0,-1
KXNBAGAME-25NOV03DALHOU,KXNBAGAME-25NOV03DALHOU-HOU,Dallas vs Houston Winner?,2025-11-03,Dallas Mavericks,Houston Rockets,finalized,yes,1192221.0,0.0,1.0,,0.845,0.84,0.85,1762217100.0,1762217100.0,1,8:00p,102,110,1,8
KXNBAGAME-25NOV03LALPOR,KXNBAGAME-25NOV03LALPOR-POR,Los Angeles vs Portland Winner?,2025-11-03,Los Angeles Lakers,Portland Trail Blazers,finalized,no,3518755.0,0.0,0.0,,0.765,0.76,0.77,1762224300.0,1762224300.0,0,10:00p,123,115,0,-8
KXNBAGAME-25NOV03WASNYK,KXNBAGAME-25NOV03WASNYK-NYK,Washington vs New York K Winner?,2025-11-03,Washington Wizards,New York Knicks,finalized,yes,652848.0,0.0,1.0,,0.855,0.85,0.86,1762215300.0,1762215300.0,1,7:30p,102,119,1,17
KXNBAGAME-25NOV04OKCLAC,KXNBAGAME-25NOV04OKCLAC-LAC,Oklahoma City vs Los Angeles C Winner?,2025-11-04,Oklahoma City Thunder,Los Angeles Clippers,finalized,no,5816486.0,0.0,0.0,,0.26,0.25,0.27,1762314300.0,1762314300.0,0,11:00p,126,107,0,-19
KXNBAGAME-25NOV04PHXGSW,KXNBAGAME-25NOV04PHXGSW-GSW,Phoenix vs Golden State Winner?,2025-11-04,Phoenix Suns,Golden State Warriors,finalized,yes,1922000.0,0.0,1.0,,0.795,0.79,0.8,1762310700.0,1762310700.0,1,10:00p,107,118,1,11
KXNBAGAME-25NOV04PHICHI,KXNBAGAME-25NOV04PHICHI-CHI,Philadelphia vs Chicago Winner?,2025-11-04,Philadelphia 76ers,Chicago Bulls,finalized,yes,2903801.0,0.0,1.0,,0.535,0.53,0.54,1762303500.0,1762303500.0,1,8:00p,111,113,1,2
KXNBAGAME-25NOV04MILTOR,KXNBAGAME-25NOV04MILTOR-TOR,Milwaukee vs Toronto Winner?,2025-11-04,Milwaukee Bucks,Toronto Raptors,finalized,yes,1419104.0,0.0,1.0,,0.535,0.53,0.54,1762301700.0,1762301700.0,1,7:30p,100,128,1,28
KXNBAGAME-25NOV04CHANOP,KXNBAGAME-25NOV04CHANOP-NOP,Charlotte vs New Orleans Winner?,2025-11-04,Charlotte Hornets,New Orleans Pelicans,finalized,yes,2124275.0,0.0,1.0,,0.575,0.57,0.58,1762303500.0,1762303500.0,1,8:00p,112,116,1,4
KXNBAGAME-25NOV04ORLATL,KXNBAGAME-25NOV04ORLATL-ATL,Orlando vs Atlanta Winner?,2025-11-04,Orlando Magic,Atlanta Hawks,finalized,yes,2213751.0,0.0,1.0,,0.385,0.38,0.39,1762303500.0,1762303500.0,1,8:00p,112,127,1,15
KXNBAGAME-25NOV05GSWSAC,KXNBAGAME-25NOV05GSWSAC-SAC,Golden State vs Sacramento Winner?,2025-11-05,Golden State Warriors,Sacramento Kings,finalized,yes,3030446.0,0.0,1.0,,0.565,0.56,0.57,1762397100.0,1762397100.0,1,10:00p,116,121,1,5
KXNBAGAME-25NOV05SASLAL,KXNBAGAME-25NOV05SASLAL-LAL,San Antonio vs Los Angeles L Winner?,2025-11-05,San Antonio Spurs,Los Angeles Lakers,finalized,yes,9464298.0,0.0,1.0,,0.475,0.47,0.48,1762397100.0,1762397100.0,1,10:00p,116,118,1,2
KXNBAGAME-25NOV05OKCPOR,KXNBAGAME-25NOV05OKCPOR-POR,Oklahoma City vs Portland Winner?,2025-11-05,Oklahoma City Thunder,Portland Trail Blazers,finalized,yes,3989983.0,0.0,1.0,,0.385,0.38,0.39,1762397100.0,1762397100.0,1,10:00p,119,121,1,2
KXNBAGAME-25NOV05MIADEN,KXNBAGAME-25NOV05MIADEN-DEN,Miami vs Denver Winner?,2025-11-05,Miami Heat,Denver Nuggets,finalized,yes,1003276.0,0.0,1.0,,0.775,0.77,0.78,1762393500.0,1762393500.0,1,9:00p,112,122,1,10
KXNBAGAME-25NOV05HOUMEM,KXNBAGAME-25NOV05HOUMEM-MEM,Houston vs Memphis Winner?,2025-11-05,Houston Rockets,Memphis Grizzlies,finalized,no,996106.0,0.0,0.0,,0.265,0.26,0.27,1762389900.0,1762389900.0,0,8:00p,124,109,0,-15
KXNBAGAME-25NOV05MINNYK,KXNBAGAME-25NOV05MINNYK-NYK,Minnesota vs New York K Winner?,2025-11-05,Minnesota Timberwolves,New York Knicks,finalized,yes,2700987.0,0.0,1.0,,0.605,0.6,0.61,1762388100.0,1762388100.0,1,7:30p,114,137,1,23
KXNBAGAME-25NOV05UTADET,KXNBAGAME-25NOV05UTADET-DET,Utah vs Detroit Winner?,2025-11-05,Utah Jazz,Detroit Pistons,finalized,yes,915824.0,0.0,1.0,,0.785,0.78,0.79,1762386300.0,1762386300.0,1,7:00p,103,114,1,11
KXNBAGAME-25NOV05NOPDAL,KXNBAGAME-25NOV05NOPDAL-DAL,New Orleans vs Dallas Winner?,2025-11-05,New Orleans Pelicans,Dallas Mavericks,finalized,no,3254528.0,0.0,0.0,,0.735,0.73,0.74,1762391700.0,1762391700.0,0,8:30p,101,99,0,-2
KXNBAGAME-25NOV05PHICLE,KXNBAGAME-25NOV05PHICLE-CLE,Philadelphia vs Cleveland Winner?,2025-11-05,Philadelphia 76ers,Cleveland Cavaliers,finalized,yes,1160301.0,0.0,1.0,,0.795,0.79,0.8,1762386300.0,1762386300.0,1,7:00p,121,132,1,11
KXNBAGAME-25NOV05WASBOS,KXNBAGAME-25NOV05WASBOS-BOS,Washington vs Boston Winner?,2025-11-05,Washington Wizards,Boston Celtics,finalized,yes,532552.0,0.0,1.0,,0.845,0.84,0.85,1762388100.0,1762388100.0,1,7:30p,107,136,1,29
KXNBAGAME-25NOV05BKNIND,KXNBAGAME-25NOV05BKNIND-IND,Brooklyn vs Indiana Winner?,2025-11-05,Brooklyn Nets,Indiana Pacers,finalized,no,2249254.0,0.0,0.0,,0.685,0.68,0.69,1762386300.0,1762386300.0,0,7:00p,112,103,0,-9
KXNBAGAME-25NOV06LACPHX,KXNBAGAME-25NOV06LACPHX-PHX,LA vs Phoenix Winner?,2025-11-06,Los Angeles Clippers,Phoenix Suns,finalized,yes,3443045.0,0.0,1.0,,0.575,0.57,0.58,1762479900.0,1762479900.0,1,9:00p,102,115,1,13
KXNBAGAME-25NOV07CHIMIL,KXNBAGAME-25NOV07CHIMIL-MIL,Chicago vs Milwaukee Winner?,2025-11-07,Chicago Bulls,Milwaukee Bucks,finalized,yes,1221159.0,0.0,1.0,,0.615,0.61,0.62,1762562700.0,1762562700.0,1,8:00p,110,126,1,16
KXNBAGAME-25NOV07DALMEM,KXNBAGAME-25NOV07DALMEM-MEM,Dallas vs Memphis Winner?,2025-11-07,Dallas Mavericks,Memphis Grizzlies,finalized,yes,349772.0,0.0,1.0,,0.625,0.62,0.63,1762562700.0,1762562700.0,1,8:00p,104,118,1,14
KXNBAGAME-25NOV07TORATL,KXNBAGAME-25NOV07TORATL-ATL,Toronto vs Atlanta Winner?,2025-11-07,Toronto Raptors,Atlanta Hawks,finalized,no,1304661.0,0.0,0.0,,0.555,0.55,0.56,1762560900.0,1762560900.0,0,7:30p,109,97,0,-12
KXNBAGAME-25NOV07HOUSAS,KXNBAGAME-25NOV07HOUSAS-SAS,Houston vs San Antonio Winner?,2025-11-07,Houston Rockets,San Antonio Spurs,finalized,yes,3163958.0,0.0,1.0,,0.385,0.38,0.39,1762560900.0,1762560900.0,1,7:30p,110,121,1,11
KXNBAGAME-25NOV07GSWDEN,KXNBAGAME-25NOV07GSWDEN-DEN,Golden State vs Denver Winner?,2025-11-07,Golden State Warriors,Denver Nuggets,finalized,yes,3873637.0,0.0,1.0,,0.805,0.8,0.81,1762569900.0,1762569900.0,1,10:00p,104,129,1,25
KXNBAGAME-25NOV07CHAMIA,KXNBAGAME-25NOV07CHAMIA-MIA,Charlotte vs Miami Winner?,2025-11-07,Charlotte Hornets,Miami Heat,finalized,yes,1216321.0,0.0,1.0,,0.705,0.7,0.71,1762562700.0,1762562700.0,1,8:00p,108,126,1,18
KXNBAGAME-25NOV07CLEWAS,KXNBAGAME-25NOV07CLEWAS-WAS,Cleveland vs Washington Winner?,2025-11-07,Cleveland Cavaliers,Washington Wizards,finalized,no,969522.0,0.0,0.0,,0.125,0.12,0.13,1762559100.0,1762559100.0,0,7:00p,148,115,0,-33
KXNBAGAME-25NOV07OKCSAC,KXNBAGAME-25NOV07OKCSAC-SAC,Oklahoma City vs Sacramento Winner?,2025-11-07,Oklahoma City Thunder,Sacramento Kings,finalized,no,558243.0,0.0,0.0,,0.175,0.17,0.18,1762569900.0,1762569900.0,0,10:00p,132,101,0,-31
KXNBAGAME-25NOV07DETBKN,KXNBAGAME-25NOV07DETBKN-BKN,Detroit vs Brooklyn Winner?,2025-11-07,Detroit Pistons,Brooklyn Nets,finalized,no,1015310.0,0.0,0.0,,0.195,0.19,0.2,1762560900.0,1762560900.0,0,7:30p,125,107,0,-18
KXNBAGAME-25NOV07BOSORL,KXNBAGAME-25NOV07BOSORL-ORL,Boston vs Orlando Winner?,2025-11-07,Boston Celtics,Orlando Magic,finalized,yes,1999285.0,0.0,1.0,,0.595,0.59,0.6,1762559100.0,1762559100.0,1,7:00p,110,123,1,13
KXNBAGAME-25NOV07UTAMIN,KXNBAGAME-25NOV07UTAMIN-MIN,Utah vs Minnesota Winner?,2025-11-07,Utah Jazz,Minnesota Timberwolves,finalized,yes,240416.0,0.0,1.0,,0.845,0.84,0.85,1762562700.0,1762562700.0,1,8:00p,97,137,1,40
KXNBAGAME-25NOV08NOPSAS,KXNBAGAME-25NOV08NOPSAS-SAS,New Orleans vs San Antonio Winner?,2025-11-08,New Orleans Pelicans,San Antonio Spurs,finalized,yes,885502.0,0.0,1.0,,0.835,0.83,0.84,1762649100.0,1762649100.0,1,8:00p,119,126,1,7
KXNBAGAME-25NOV08PHXLAC,KXNBAGAME-25NOV08PHXLAC-LAC,Phoenix vs Los Angeles C Winner?,2025-11-08,Phoenix Suns,Los Angeles Clippers,finalized,no,4053809.0,0.0,0.0,,0.615,0.61,0.62,1762658100.0,1762658100.0,0,10:30p,114,103,0,-11
KXNBAGAME-25NOV08PORMIA,KXNBAGAME-25NOV08PORMIA-MIA,Portland vs Miami Winner?,2025-11-08,Portland Trail Blazers,Miami Heat,finalized,yes,1228190.0,0.0,1.0,,0.415,0.41,0.42,1762649100.0,1762649100.0,1,8:00p,131,136,1,5
KXNBAGAME-25NOV08INDDEN,KXNBAGAME-25NOV08INDDEN-DEN,Indiana vs Denver Winner?,2025-11-08,Indiana Pacers,Denver Nuggets,finalized,yes,1260223.0,0.0,1.0,,0.795,0.79,0.8,1762652700.0,1762652700.0,1,9:00p,100,117,1,17
KXNBAGAME-25NOV08LALATL,KXNBAGAME-25NOV08LALATL-ATL,Los Angeles L vs Atlanta Winner?,2025-11-08,Los Angeles Lakers,Atlanta Hawks,finalized,yes,781958.0,0.0,1.0,,0.325,0.32,0.33,1762649100.0,1762649100.0,1,8:00p,102,122,1,20
KXNBAGAME-25NOV08CHICLE,KXNBAGAME-25NOV08CHICLE-CLE,Chicago vs Cleveland Winner?,2025-11-08,Chicago Bulls,Cleveland Cavaliers,finalized,yes,1294812.0,0.0,1.0,,0.755,0.75,0.76,1762649100.0,1762649100.0,1,8:00p,122,128,1,6
KXNBAGAME-25NOV08DALWAS,KXNBAGAME-25NOV08DALWAS-WAS,Dallas vs Washington Winner?,2025-11-08,Dallas Mavericks,Washington Wizards,finalized,no,1575568.0,0.0,0.0,,0.385,0.38,0.39,1762645500.0,1762645500.0,0,7:00p,111,105,0,-6
KXNBAGAME-25NOV08TORPHI,KXNBAGAME-25NOV08TORPHI-PHI,Toronto vs Philadelphia Winner?,2025-11-08,Toronto Raptors,Philadelphia 76ers,finalized,yes,1939292.0,0.0,1.0,,0.645,0.64,0.65,1762647300.0,1762647300.0,1,7:30p,120,130,1,10
KXNBAGAME-25NOV09MINSAC,KXNBAGAME-25NOV09MINSAC-SAC,Minnesota vs Sacramento Winner?,2025-11-09,Minnesota Timberwolves,Sacramento Kings,finalized,no,849603.0,0.0,0.0,,0.365,0.36,0.37,1762739100.0,1762739100.0,0,9:00p,144,117,0,-27
KXNBAGAME-25NOV09DETPHI,KXNBAGAME-25NOV09DETPHI-PHI,Detroit vs Philadelphia Winner?,2025-11-09,Detroit Pistons,Philadelphia 76ers,finalized,no,3274282.0,0.0,0.0,,0.385,0.38,0.39,1762733700.0,1762733700.0,0,7:30p,111,108,0,-3
KXNBAGAME-25NOV09BKNNYK,KXNBAGAME-25NOV09BKNNYK-NYK,Brooklyn vs New York K Winner?,2025-11-09,Brooklyn Nets,New York Knicks,finalized,yes,562127.0,0.0,1.0,,0.905,0.9,0.91,1762728300.0,1762728300.0,1,6:00p,98,134,1,36
KXNBAGAME-25NOV09INDGSW,KXNBAGAME-25NOV09INDGSW-GSW,Indiana vs Golden State Winner?,2025-11-09,Indiana Pacers,Golden State Warriors,finalized,yes,1312060.0,0.0,1.0,,0.85,0.84,0.86,1762737300.0,1762737300.0,1,8:30p,83,114,1,31
KXNBAGAME-25NOV09BOSORL,KXNBAGAME-25NOV09BOSORL-ORL,Boston vs Orlando Winner?,2025-11-09,Boston Celtics,Orlando Magic,finalized,no,2282341.0,0.0,0.0,,0.585,0.58,0.59,1762728300.0,1762728300.0,0,6:00p,111,107,0,-4
KXNBAGAME-25NOV09HOUMIL,KXNBAGAME-25NOV09HOUMIL-MIL,Houston vs Milwaukee Winner?,2025-11-09,Houston Rockets,Milwaukee Bucks,finalized,no,3332437.0,0.0,0.0,,0.395,0.39,0.4,1762719300.0,1762719300.0,0,3:30p,122,115,0,-7
KXNBAGAME-25NOV09OKCMEM,KXNBAGAME-25NOV09OKCMEM-MEM,Oklahoma City vs Memphis Winner?,2025-11-09,Oklahoma City Thunder,Memphis Grizzlies,finalized,no,2724752.0,0.0,0.0,,0.185,0.18,0.19,1762728300.0,1762728300.0,0,6:00p,114,100,0,-14
KXNBAGAME-25NOV10PORORL,KXNBAGAME-25NOV10PORORL-ORL,Portland vs Orlando Winner?,2025-11-10,Portland Trail Blazers,Orlando Magic,finalized,yes,1946689.0,0.0,1.0,,0.545,0.54,0.55,1762818300.0,1762818300.0,1,7:00p,112,115,1,3
KXNBAGAME-25NOV10SASCHI,KXNBAGAME-25NOV10SASCHI-CHI,San Antonio vs Chicago Winner?,2025-11-10,San Antonio Spurs,Chicago Bulls,finalized,no,1833128.0,0.0,0.0,,0.355,0.35,0.36,1762821900.0,1762821900.0,0,8:00p,121,117,0,-4
KXNBAGAME-25NOV10CLEMIA,KXNBAGAME-25NOV10CLEMIA-MIA,Cleveland vs Miami Winner?,2025-11-10,Cleveland Cavaliers,Miami Heat,finalized,yes,3193551.0,0.0,1.0,,0.275,0.27,0.28,1762820100.0,1762820100.0,1,7:30p,138,140,1,2
KXNBAGAME-25NOV10WASDET,KXNBAGAME-25NOV10WASDET-DET,Washington vs Detroit Winner?,2025-11-10,Washington Wizards,Detroit Pistons,finalized,yes,4083804.0,0.0,1.0,,0.835,0.83,0.84,1762818300.0,1762818300.0,1,7:00p,135,137,1,2
KXNBAGAME-25NOV10LALCHA,KXNBAGAME-25NOV10LALCHA-CHA,Los Angeles L vs Charlotte Winner?,2025-11-10,Los Angeles Lakers,Charlotte Hornets,finalized,no,988735.0,0.0,0.0,,0.245,0.24,0.25,1762818300.0,1762818300.0,0,7:00p,121,111,0,-10
KXNBAGAME-25NOV10MILDAL,KXNBAGAME-25NOV10MILDAL-DAL,Milwaukee vs Dallas Winner?,2025-11-10,Milwaukee Bucks,Dallas Mavericks,finalized,no,1965154.0,0.0,0.0,,0.395,0.39,0.4,1762823700.0,1762823700.0,0,8:30p,116,114,0,-2
KXNBAGAME-25NOV10NOPPHX,KXNBAGAME-25NOV10NOPPHX-PHX,New Orleans vs Phoenix Winner?,2025-11-10,New Orleans Pelicans,Phoenix Suns,finalized,yes,393738.0,0.0,1.0,,0.765,0.76,0.77,1762825500.0,1762825500.0,1,9:00p,98,121,1,23
KXNBAGAME-25NOV10MINUTA,KXNBAGAME-25NOV10MINUTA-UTA,Minnesota vs Utah Winner?,2025-11-10,Minnesota Timberwolves,Utah Jazz,finalized,no,1103290.0,0.0,0.0,,0.275,0.27,0.28,1762825500.0,1762825500.0,0,9:00p,120,113,0,-7
KXNBAGAME-25NOV10ATLLAC,KXNBAGAME-25NOV10ATLLAC-LAC,Atlanta vs Los Angeles C Winner?,2025-11-10,Atlanta Hawks,Los Angeles Clippers,finalized,no,5948450.0,0.0,0.0,,0.635,0.63,0.64,1762830900.0,1762830900.0,0,10:30p,105,102,0,-3
KXNBAGAME-25NOV11INDUTA,KXNBAGAME-25NOV11INDUTA-UTA,Indiana vs Utah Winner?,2025-11-11,Indiana Pacers,Utah Jazz,finalized,yes,2781759.0,0.0,1.0,,0.455,0.45,0.46,1762911900.0,1762911900.0,1,9:00p,128,152,1,24
KXNBAGAME-25NOV11DENSAC,KXNBAGAME-25NOV11DENSAC-SAC,Denver vs Sacramento Winner?,2025-11-11,Denver Nuggets,Sacramento Kings,finalized,no,4663929.0,0.0,0.0,,0.235,0.23,0.24,1762919100.0,1762919100.0,0,11:00p,122,108,0,-14
KXNBAGAME-25NOV11GSWOKC,KXNBAGAME-25NOV11GSWOKC-OKC,Golden State vs Oklahoma City Winner?,2025-11-11,Golden State Warriors,Oklahoma City Thunder,finalized,yes,1280157.0,0.0,1.0,,0.735,0.73,0.74,1762908300.0,1762908300.0,1,8:00p,102,126,1,24
KXNBAGAME-25NOV11MEMNYK,KXNBAGAME-25NOV11MEMNYK-NYK,Memphis vs New York K Winner?,2025-11-11,Memphis Grizzlies,New York Knicks,finalized,yes,1386215.0,0.0,1.0,,0.795,0.79,0.8,1762906500.0,1762906500.0,1,7:30p,120,133,1,13
KXNBAGAME-25NOV11TORBKN,KXNBAGAME-25NOV11TORBKN-BKN,Toronto vs Brooklyn Winner?,2025-11-11,Toronto Raptors,Brooklyn Nets,finalized,no,1964595.0,0.0,0.0,,0.215,0.21,0.22,1762906500.0,1762906500.0,0,7:30p,119,109,0,-10
KXNBAGAME-25NOV11BOSPHI,KXNBAGAME-25NOV11BOSPHI-PHI,Boston vs Philadelphia Winner?,2025-11-11,Boston Celtics,Philadelphia 76ers,finalized,yes,4838098.0,0.0,1.0,,0.47,0.46,0.48,1762908300.0,1762908300.0,1,8:00p,100,102,1,2
KXNBAGAME-25NOV12MILCHA,KXNBAGAME-25NOV12MILCHA-CHA,Milwaukee vs Charlotte Winner?,2025-11-12,Milwaukee Bucks,Charlotte Hornets,finalized,yes,1733963.0,0.0,1.0,,0.425,0.42,0.43,1762991100.0,1762991100.0,1,7:00p,100,111,1,11
KXNBAGAME-25NOV12CHIDET,KXNBAGAME-25NOV12CHIDET-DET,Chicago vs Detroit Winner?,2025-11-12,Chicago Bulls,Detroit Pistons,finalized,yes,3273216.0,0.0,1.0,,0.425,0.42,0.43,1762991100.0,1762991100.0,1,7:00p,113,124,1,11
KXNBAGAME-25NOV12MEMBOS,KXNBAGAME-25NOV12MEMBOS-BOS,Memphis vs Boston Winner?,2025-11-12,Memphis Grizzlies,Boston Celtics,finalized,yes,704448.0,0.0,1.0,,0.745,0.74,0.75,1762992900.0,1762992900.0,1,7:30p,95,131,1,36
KXNBAGAME-25NOV12PORNOP,KXNBAGAME-25NOV12PORNOP-NOP,Portland vs New Orleans Winner?,2025-11-12,Portland Trail Blazers,New Orleans Pelicans,finalized,no,766963.0,0.0,0.0,,0.245,0.24,0.25,1762994700.0,1762994700.0,0,8:00p,125,117,0,-8
KXNBAGAME-25NOV12ORLNYK,KXNBAGAME-25NOV12ORLNYK-NYK,Orlando vs New York K Winner?,2025-11-12,Orlando Magic,New York Knicks,finalized,no,4383548.0,0.0,0.0,,0.625,0.62,0.63,1762991100.0,1762991100.0,0,7:00p,124,107,0,-17
KXNBAGAME-25NOV12CLEMIA,KXNBAGAME-25NOV12CLEMIA-MIA,Cleveland vs Miami Winner?,2025-11-12,Cleveland Cavaliers,Miami Heat,finalized,no,1918361.0,0.0,0.0,,0.645,0.64,0.65,1762992900.0,1762992900.0,0,7:30p,130,116,0,-14
KXNBAGAME-25NOV12WASHOU,KXNBAGAME-25NOV12WASHOU-HOU,Washington vs Houston Winner?,2025-11-12,Washington Wizards,Houston Rockets,finalized,yes,395322.0,0.0,1.0,,0.915,0.91,0.92,1762994700.0,1762994640.0,1,8:00p,112,135,1,23
KXNBAGAME-25NOV12PHXDAL,KXNBAGAME-25NOV12PHXDAL-DAL,Phoenix vs Dallas Winner?,2025-11-12,Phoenix Suns,Dallas Mavericks,finalized,no,1686447.0,0.0,0.0,,0.445,0.44,0.45,1762996500.0,1762996500.0,0,8:30p,123,114,0,-9
KXNBAGAME-25NOV12GSWSAS,KXNBAGAME-25NOV12GSWSAS-SAS,Golden State vs San Antonio Winner?,2025-11-12,Golden State Warriors,San Antonio Spurs,finalized,no,4190907.0,0.0,0.0,,0.605,0.6,0.61,1762994700.0,1762994700.0,0,8:00p,125,120,0,-5
KXNBAGAME-25NOV12ATLSAC,KXNBAGAME-25NOV12ATLSAC-SAC,Atlanta vs Sacramento Winner?,2025-11-12,Atlanta Hawks,Sacramento Kings,finalized,no,2082452.0,0.0,0.0,,0.375,0.37,0.38,1763001900.0,1763001900.0,0,10:00p,133,100,0,-33
KXNBAGAME-25NOV12LALOKC,KXNBAGAME-25NOV12LALOKC-OKC,Los Angeles L vs Oklahoma City Winner?,2025-11-12,Los Angeles Lakers,Oklahoma City Thunder,finalized,yes,1357780.0,0.0,1.0,,0.725,0.72,0.73,1763000100.0,1763000100.0,1,9:30p,92,121,1,29
KXNBAGAME-25NOV12DENLAC,KXNBAGAME-25NOV12DENLAC-LAC,Denver vs Los Angeles C Winner?,2025-11-12,Denver Nuggets,Los Angeles Clippers,finalized,no,3488873.0,0.0,0.0,,0.365,0.36,0.37,1763003700.0,1763003700.0,0,10:30p,130,116,0,-14
KXNBAGAME-25NOV13TORCLE,KXNBAGAME-25NOV13TORCLE-CLE,Toronto vs Cleveland Winner?,2025-11-13,Toronto Raptors,Cleveland Cavaliers,finalized,no,4125129.0,0.0,0.0,,0.725,0.72,0.73,1763077500.0,1763077500.0,0,7:00p,126,113,0,-13
KXNBAGAME-25NOV13ATLUTA,KXNBAGAME-25NOV13ATLUTA-UTA,Atlanta vs Utah Winner?,2025-11-13,Atlanta Hawks,Utah Jazz,finalized,no,4115243.0,0.0,0.0,,0.46499999999999997,0.46,0.47,1763084700.0,1763084700.0,0,9:00p,132,122,0,-10
KXNBAGAME-25NOV13INDPHX,KXNBAGAME-25NOV13INDPHX-PHX,Indiana vs Phoenix Winner?,2025-11-13,Indiana Pacers,Phoenix Suns,finalized,yes,5038311.0,0.0,1.0,,0.615,0.61,0.62,1763084700.0,1763084700.0,1,9:00p,98,133,1,35
KXNBAGAME-25NOV14PHIDET,KXNBAGAME-25NOV14PHIDET-DET,Philadelphia vs Detroit Winner?,2025-11-14,Philadelphia 76ers,Detroit Pistons,finalized,yes,2892640.0,0.0,1.0,,0.515,0.51,0.52,1763165700.0,1763165700.0,1,7:30p,105,114,1,9
KXNBAGAME-25NOV14MIANYK,KXNBAGAME-25NOV14MIANYK-NYK,Miami vs New York K Winner?,2025-11-14,Miami Heat,New York Knicks,finalized,yes,2456358.0,0.0,1.0,,0.685,0.68,0.69,1763163900.0,1763163900.0,1,7:00p,132,140,1,8
KXNBAGAME-25NOV14BKNORL,KXNBAGAME-25NOV14BKNORL-ORL,Brooklyn vs Orlando Winner?,2025-11-14,Brooklyn Nets,Orlando Magic,finalized,yes,2430947.0,0.0,1.0,,0.885,0.88,0.89,1763163900.0,1763163900.0,1,7:00p,98,105,1,7
KXNBAGAME-25NOV14LALNOP,KXNBAGAME-25NOV14LALNOP-NOP,Los Angeles L vs New Orleans Winner?,2025-11-14,Los Angeles Lakers,New Orleans Pelicans,finalized,no,399490.0,0.0,0.0,,0.19,0.18,0.2,1763167500.0,1763167500.0,0,8:00p,118,104,0,-14
KXNBAGAME-25NOV14PORHOU,KXNBAGAME-25NOV14PORHOU-HOU,Portland vs Houston Winner?,2025-11-14,Portland Trail Blazers,Houston Rockets,finalized,yes,847787.0,0.0,1.0,,0.73,0.72,0.74,1763167500.0,1763167500.0,1,8:00p,116,140,1,24
KXNBAGAME-25NOV14CHAMIL,KXNBAGAME-25NOV14CHAMIL-MIL,Charlotte vs Milwaukee Winner?,2025-11-14,Charlotte Hornets,Milwaukee Bucks,finalized,yes,3930118.0,0.0,1.0,,0.775,0.77,0.78,1763167500.0,1763167500.0,1,8:00p,134,147,1,13
KXNBAGAME-25NOV14GSWSAS,KXNBAGAME-25NOV14GSWSAS-SAS,Golden State vs San Antonio Winner?,2025-11-14,Golden State Warriors,San Antonio Spurs,finalized,no,5349394.0,0.0,0.0,,0.575,0.57,0.58,1763172900.0,1763172900.0,0,9:30p,109,108,0,-1
